time,latitude,longitude,altitude
170508-05:49:16,50.989060,-2.518260,6155
170508-05:50:17,50.981080,-2.516900,6224
170508-05:51:18,50.973190,-2.515730,6291
170508-05:52:19,50.965320,-2.514340,6358
170508-05:53:20,50.957480,-2.513200,6435
170508-05:54:20,50.949840,-2.512190,6520
170508-05:55:21,50.942410,-2.510610,6614
170508-05:56:22,50.935130,-2.508700,6718
170508-05:57:24,50.927350,-2.507210,6819
170508-05:58:25,50.919550,-2.506000,6920
170508-05:59:25,50.911880,-2.504770,7013
170508-06:00:26,50.904270,-2.503460,7110
170508-06:01:28,50.896890,-2.501550,7206
170508-06:02:29,50.889900,-2.499750,7296
170508-06:03:30,50.882910,-2.498240,7387
170508-06:04:31,50.876240,-2.497320,7485
170508-06:05:32,50.870030,-2.496140,7585
170508-06:06:33,50.864080,-2.494060,7688
170508-06:07:34,50.857530,-2.492320,7807
170508-06:08:35,50.850890,-2.491160,7925
170508-06:09:36,50.844480,-2.490200,8042
170508-06:11:37,50.831560,-2.489170,8280
170508-06:13:38,50.818690,-2.487750,8511
170508-06:15:39,50.805530,-2.486600,8743
170508-06:17:40,50.793100,-2.483650,8987
170508-06:19:41,50.781420,-2.480880,9265
170508-06:21:42,50.769000,-2.472040,9582
170508-06:23:43,50.753740,-2.459070,9850
170508-06:25:44,50.739330,-2.445150,10163
170508-06:27:45,50.724970,-2.428430,10409
170508-06:29:46,50.711470,-2.410130,10646
170508-06:33:48,50.682890,-2.373330,11291
170508-06:35:49,50.666930,-2.359420,11546
170508-06:41:56,50.623230,-2.306030,12331
170508-06:43:57,50.609230,-2.295030,12526
170508-06:45:58,50.598050,-2.281250,12821
170508-06:47:59,50.586630,-2.268280,12974
170508-06:50:00,50.576070,-2.253560,13142
170508-06:52:01,50.563180,-2.230760,13281
170508-06:54:02,50.549900,-2.212710,13361
170508-06:56:03,50.536100,-2.197250,13403
170508-06:58:04,50.522910,-2.182310,13455
170508-07:00:05,50.511450,-2.168370,13522
170508-07:02:06,50.499460,-2.155250,13535
170508-07:03:07,50.493140,-2.148180,13555
170508-07:04:08,50.486160,-2.140840,13552
170508-07:05:09,50.479160,-2.133420,13521
170508-07:06:10,50.472350,-2.125890,13519
170508-07:07:11,50.465780,-2.118650,13515
170508-07:08:12,50.459410,-2.111470,13539
170508-07:09:13,50.452780,-2.104580,13532
170508-07:10:14,50.446300,-2.097830,13547
170508-07:11:15,50.439890,-2.091180,13535
170508-07:12:16,50.433590,-2.084420,13552
170508-07:13:17,50.427330,-2.077580,13552
170508-07:14:18,50.420700,-2.070610,13530
170508-07:15:19,50.414660,-2.063620,13548
170508-07:16:20,50.408320,-2.056440,13557
170508-07:17:21,50.402040,-2.049220,13552
170508-07:18:22,50.395860,-2.041860,13539
170508-07:19:23,50.389860,-2.034420,13544
170508-07:21:27,50.378070,-2.019850,13551
170508-07:22:28,50.372590,-2.013000,13557
170508-07:23:29,50.367150,-2.006330,13566
170508-07:28:07,50.341910,-1.973790,13564
170508-07:29:34,50.333970,-1.963290,13548
170508-07:30:35,50.328400,-1.955960,13554
170508-07:31:36,50.322860,-1.948870,13554
170508-07:32:37,50.317310,-1.941800,13561
170508-07:33:38,50.311890,-1.934800,13551
170508-07:34:39,50.306460,-1.927810,13554
170508-07:35:40,50.301020,-1.920870,13541
170508-07:36:41,50.295680,-1.914060,13554
170508-07:37:42,50.290160,-1.907060,13553
170508-07:38:43,50.284450,-1.899740,13553
170508-07:39:44,50.278740,-1.892090,13554
170508-07:40:45,50.273170,-1.884610,13560
170508-07:41:46,50.267680,-1.877050,13573
170508-07:42:47,50.261980,-1.869440,13551
170508-07:43:48,50.256470,-1.861880,13563
170508-07:44:49,50.250710,-1.853940,13557
170508-07:45:50,50.244860,-1.845750,13556
170508-07:46:51,50.239020,-1.837490,13575
170508-07:47:52,50.232970,-1.828990,13551
170508-07:48:53,50.226720,-1.820440,13555
170508-07:49:54,50.220590,-1.811970,13573
170508-07:50:55,50.214460,-1.803720,13566
170508-07:51:56,50.208310,-1.795560,13549
170508-07:52:57,50.202170,-1.787570,13508
170508-07:53:58,50.196100,-1.779950,13528
170508-07:54:59,50.190070,-1.772710,13562
170508-07:56:00,50.183990,-1.765520,13578
170508-07:57:01,50.177620,-1.757830,13559
170508-07:58:02,50.170910,-1.750100,13580
170508-07:59:03,50.164040,-1.742330,13548
170508-08:00:04,50.157150,-1.734910,13570
170508-08:01:05,50.150360,-1.727380,13536
170508-08:02:06,50.143760,-1.720240,13564
170508-08:03:07,50.137260,-1.713250,13592
170508-08:04:08,50.130680,-1.706380,13562
170508-08:05:09,50.124180,-1.699930,13566
170508-08:06:10,50.117630,-1.693540,13570
170508-08:07:11,50.110900,-1.687200,13560
170508-08:08:12,50.104040,-1.680630,13557
170508-08:09:13,50.097300,-1.673750,13569
170508-08:10:14,50.090390,-1.667110,13576
170508-08:11:15,50.083300,-1.660620,13560
170508-08:12:16,50.076140,-1.654110,13552
170508-08:13:17,50.069080,-1.647670,13562
170508-08:14:18,50.062070,-1.641230,13554
170508-08:15:19,50.055280,-1.634840,13559
170508-08:16:20,50.048500,-1.628650,13563
170508-08:17:21,50.041730,-1.622750,13555
170508-08:18:22,50.034800,-1.616750,13560
170508-08:19:23,50.028090,-1.610740,13569
170508-08:20:24,50.021250,-1.604750,13573
170508-08:21:25,50.014330,-1.598510,13561
170508-08:22:26,50.007440,-1.592130,13555
170508-08:23:27,50.000720,-1.586030,13550
170508-08:24:28,49.994120,-1.579940,13572
170508-08:25:29,49.987590,-1.573770,13579
170508-08:26:30,49.981120,-1.567400,13580
170508-08:27:31,49.974680,-1.561030,13565
170508-08:28:31,49.968250,-1.554470,13563
170508-08:29:32,49.961560,-1.547880,13567
170508-08:30:33,49.954830,-1.541420,13569
170508-08:31:34,49.948040,-1.535130,13561
170508-08:32:35,49.941270,-1.528930,13559
170508-08:33:36,49.934470,-1.522690,13571
170508-08:34:37,49.927850,-1.516560,13575
170508-08:35:38,49.921290,-1.510290,13571
170508-08:36:39,49.914570,-1.504080,13549
170508-08:37:40,49.907840,-1.498000,13543
170508-08:38:41,49.901300,-1.492200,13540
170508-08:39:42,49.894870,-1.486650,13546
170508-08:40:43,49.888530,-1.481180,13563
170508-08:41:44,49.882230,-1.475900,13571
170508-08:42:45,49.875910,-1.470490,13562
170508-08:43:46,49.869620,-1.464950,13552
170508-08:44:47,49.863250,-1.459540,13553
170508-08:45:48,49.857000,-1.454310,13548
170508-08:46:49,49.850720,-1.449210,13544
170508-08:47:50,49.844460,-1.444330,13543
170508-08:48:51,49.838070,-1.439630,13526
170508-08:49:52,49.831690,-1.434830,13511
170508-08:50:53,49.825240,-1.429940,13503
170508-08:51:54,49.818720,-1.424880,13526
170508-08:52:55,49.812170,-1.419540,13546
170508-08:53:56,49.805800,-1.414420,13539
170508-08:54:57,49.799440,-1.409410,13523
170508-08:55:58,49.792990,-1.404520,13521
170508-08:56:59,49.786480,-1.399470,13526
170508-08:58:00,49.779960,-1.394170,13535
170508-08:59:01,49.773660,-1.388760,13548
170508-09:00:02,49.767590,-1.383440,13530
170508-09:01:03,49.761750,-1.378180,13533
170508-09:02:04,49.756060,-1.372860,13552
170508-09:03:05,49.750510,-1.367390,13550
170508-09:04:06,49.745170,-1.362040,13534
170508-09:05:07,49.739870,-1.356540,13533
170508-09:06:08,49.734570,-1.351040,13536
170508-09:07:09,49.729190,-1.345370,13543
170508-09:08:10,49.723780,-1.339570,13553
170508-09:09:11,49.718350,-1.333670,13550
170508-09:10:12,49.712920,-1.327860,13536
170508-09:11:13,49.707550,-1.322120,13531
170508-09:12:14,49.702130,-1.316270,13532
170508-09:13:15,49.696630,-1.310350,13540
170508-09:14:16,49.691190,-1.304520,13547
170508-09:15:17,49.685680,-1.298840,13551
170508-09:16:18,49.680210,-1.293220,13539
170508-09:17:19,49.674770,-1.287870,13546
170508-09:18:20,49.669320,-1.282470,13553
170508-09:19:21,49.663850,-1.276920,13559
170508-09:20:22,49.658300,-1.271540,13550
170508-09:21:23,49.652720,-1.266100,13549
170508-09:22:24,49.647080,-1.260730,13560
170508-09:23:25,49.641270,-1.255410,13547
170508-09:24:26,49.635440,-1.250050,13521
170508-09:25:27,49.629520,-1.244610,13527
170508-09:26:28,49.623510,-1.239050,13533
170508-09:27:29,49.617480,-1.233420,13531
170508-09:28:30,49.611470,-1.227690,13537
170508-09:29:31,49.605540,-1.221900,13534
170508-09:30:32,49.599770,-1.216150,13532
170508-09:31:33,49.594160,-1.210410,13542
170508-09:32:34,49.588370,-1.204730,13532
170508-09:33:35,49.582530,-1.198940,13544
170508-09:34:36,49.576800,-1.193170,13550
170508-09:35:37,49.571110,-1.187480,13544
170508-09:36:38,49.565730,-1.182000,13545
170508-09:37:39,49.560430,-1.176420,13550
170508-09:38:40,49.555170,-1.170700,13536
170508-09:39:41,49.550010,-1.164950,13532
170508-09:40:42,49.544840,-1.159120,13534
170508-09:41:43,49.539740,-1.153170,13544
170508-09:42:44,49.534570,-1.147170,13551
170508-09:43:45,49.529520,-1.141250,13551
170508-09:44:46,49.524790,-1.135700,13551
170508-09:45:47,49.520070,-1.130170,13547
170508-09:46:48,49.515420,-1.124500,13556
170508-09:47:49,49.510760,-1.118590,13554
170508-09:48:50,49.506270,-1.112600,13544
170508-09:49:51,49.501780,-1.106490,13555
170508-09:50:52,49.497240,-1.100160,13567
170508-09:51:53,49.492800,-1.094030,13567
170508-09:52:54,49.488600,-1.087810,13563
170508-09:53:55,49.484370,-1.081670,13560
170508-09:54:56,49.480260,-1.075610,13568
170508-09:55:57,49.476170,-1.069440,13577
170508-09:56:58,49.472260,-1.063210,13579
170508-09:57:59,49.468420,-1.056750,13572
170508-09:59:00,49.464640,-1.049940,13576
170508-10:00:01,49.460990,-1.043030,13576
170508-10:01:02,49.457360,-1.036040,13564
170508-10:02:03,49.453760,-1.028860,13571
170508-10:03:04,49.450230,-1.021610,13572
170508-10:04:05,49.446850,-1.014290,13575
170508-10:05:06,49.443470,-1.006770,13572
170508-10:06:07,49.440040,-0.999180,13575
170508-10:07:08,49.436770,-0.991550,13587
170508-10:08:09,49.433550,-0.983750,13592
170508-10:09:10,49.430360,-0.975760,13575
170508-10:10:11,49.427150,-0.967910,13567
170508-10:11:12,49.424010,-0.959910,13580
170508-10:12:13,49.420880,-0.951880,13581
170508-10:13:14,49.417830,-0.943870,13578
170508-10:14:15,49.414700,-0.935930,13584
170508-10:15:16,49.411410,-0.928080,13584
170508-10:16:17,49.408030,-0.920100,13564
170508-10:17:18,49.404660,-0.912060,13584
170508-10:18:19,49.401210,-0.903850,13592
170508-10:19:20,49.397740,-0.895450,13585
170508-10:20:21,49.394180,-0.887150,13570
170508-10:21:22,49.390420,-0.878820,13555
170508-10:22:23,49.386700,-0.870440,13562
170508-10:23:24,49.382880,-0.861790,13569
170508-10:24:25,49.379010,-0.852990,13590
170508-10:25:26,49.374870,-0.844210,13592
170508-10:26:27,49.370480,-0.835530,13584
170508-10:27:28,49.365810,-0.827210,13595
170508-10:28:29,49.360880,-0.819000,13595
170508-10:29:30,49.355800,-0.810880,13587
170508-10:30:31,49.350670,-0.802640,13581
170508-10:31:32,49.345560,-0.794470,13576
170508-10:32:33,49.340460,-0.786230,13558
170508-10:33:34,49.335490,-0.777790,13572
170508-10:34:35,49.330730,-0.769260,13567
170508-10:35:36,49.326140,-0.760560,13565
170508-10:36:37,49.321680,-0.751780,13560
170508-10:37:38,49.317370,-0.743050,13567
170508-10:38:39,49.313290,-0.734490,13577
170508-10:39:40,49.309340,-0.725840,13565
170508-10:40:41,49.305500,-0.717190,13558
170508-10:41:42,49.301820,-0.708560,13558
170508-10:42:43,49.298390,-0.699810,13580
170508-10:43:44,49.295030,-0.690940,13581
170508-10:44:45,49.291810,-0.682040,13563
170508-10:45:46,49.288560,-0.673070,13561
170508-10:46:47,49.285450,-0.663980,13571
170508-10:47:48,49.282350,-0.654780,13596
170508-10:48:49,49.279330,-0.645740,13582
170508-10:49:50,49.276250,-0.636700,13570
170508-10:50:51,49.273040,-0.627660,13579
170508-10:51:52,49.269790,-0.618540,13587
170508-10:52:53,49.266490,-0.609470,13579
170508-10:53:54,49.263250,-0.600120,13569
170508-10:54:55,49.259780,-0.590840,13557
170508-10:55:56,49.256200,-0.581700,13561
170508-10:56:57,49.252580,-0.572540,13591
170508-10:57:58,49.249020,-0.563110,13593
170508-10:58:59,49.244890,-0.554350,13577
170508-11:00:00,49.240570,-0.545530,13574
170508-11:01:01,49.236050,-0.536700,13558
170508-11:02:02,49.231180,-0.528210,13532
170508-11:03:03,49.226250,-0.519960,13530
170508-11:04:04,49.221070,-0.511140,13555
170508-11:05:05,49.216000,-0.502350,13526
170508-11:06:06,49.211000,-0.493420,13524
170508-11:07:07,49.206100,-0.484280,13559
170508-11:08:08,49.201040,-0.475010,13578
170508-11:09:09,49.196240,-0.466010,13587
170508-11:10:10,49.191180,-0.456530,13567
170508-11:11:11,49.186380,-0.447230,13549
170508-11:12:12,49.181540,-0.438080,13555
170508-11:13:13,49.176940,-0.429110,13572
170508-11:14:14,49.172520,-0.419790,13588
170508-11:15:15,49.168200,-0.410230,13585
170508-11:16:16,49.163910,-0.400510,13568
170508-11:17:17,49.159410,-0.390530,13562
170508-11:18:18,49.154830,-0.380760,13563
170508-11:19:19,49.150260,-0.371570,13608
170508-11:20:20,49.145450,-0.360800,13583
170508-11:21:21,49.140790,-0.350770,13578
170508-11:22:22,49.135980,-0.340840,13587
170508-11:23:23,49.131030,-0.331140,13572
170508-11:24:24,49.126040,-0.321420,13582
170508-11:25:25,49.121010,-0.311610,13578
170508-11:26:26,49.116100,-0.302040,13577
170508-11:27:27,49.111150,-0.292480,13570
170508-11:28:28,49.106280,-0.282750,13564
170508-11:29:29,49.101420,-0.272500,13565
170508-11:30:30,49.096930,-0.261980,13563
170508-11:31:31,49.092470,-0.251430,13569
170508-11:32:32,49.088090,-0.240920,13574
170508-11:33:33,49.083780,-0.230320,13568
170508-11:34:34,49.079460,-0.219610,13568
170508-11:35:35,49.075150,-0.208830,13558
170508-11:36:36,49.070670,-0.197900,13569
170508-11:37:37,49.066080,-0.187010,13585
170508-11:38:38,49.061410,-0.176070,13579
170508-11:39:39,49.056750,-0.165240,13569
170508-11:40:40,49.052040,-0.154540,13556
170508-11:41:41,49.047260,-0.144050,13550
170508-11:42:42,49.042510,-0.133830,13549
170508-11:43:43,49.037620,-0.123850,13550
170508-11:44:44,49.032550,-0.114070,13546
170508-11:45:45,49.027430,-0.104390,13548
170508-11:46:46,49.022200,-0.095020,13555
170508-11:47:47,49.016930,-0.085700,13559
170508-11:48:48,49.011570,-0.076220,13553
170508-11:49:49,49.006200,-0.066650,13547
170508-11:50:50,49.000800,-0.056990,13552
170508-11:51:51,48.995340,-0.047490,13547
170508-11:52:52,48.989760,-0.038100,13539
170508-11:53:53,48.983970,-0.028930,13533
170508-11:54:54,48.978000,-0.019900,13526
170508-11:55:55,48.972010,-0.011140,13526
170508-11:56:56,48.966060,-0.002530,13529
170508-11:57:57,48.960190,0.006050,13539
170508-11:58:58,48.954380,0.014620,13559
170508-11:59:59,48.948720,0.023320,13564
170508-12:01:00,48.943150,0.032590,13558
170508-12:02:01,48.937640,0.042510,13547
170508-12:03:02,48.932260,0.052790,13543
170508-12:04:03,48.926980,0.062770,13535
170508-12:05:04,48.921640,0.072640,13555
170508-12:06:05,48.916350,0.082320,13558
170508-12:07:06,48.910990,0.092140,13551
170508-12:08:07,48.905630,0.102180,13542
170508-12:09:08,48.900280,0.112240,13543
170508-12:10:09,48.894980,0.122100,13533
170508-12:11:10,48.889670,0.131880,13534
170508-12:12:11,48.884450,0.141560,13536
170508-12:13:12,48.879240,0.151150,13543
170508-12:14:13,48.873990,0.160610,13555
170508-12:15:14,48.868700,0.169940,13552
170508-12:16:15,48.863370,0.179380,13541
170508-12:17:16,48.858030,0.188940,13541
170508-12:18:17,48.852690,0.198470,13558
170508-12:19:18,48.847380,0.207960,13569
170508-12:20:19,48.842140,0.217830,13548
170508-12:21:20,48.836800,0.228130,13538
170508-12:22:21,48.831210,0.238410,13524
170508-12:23:22,48.825420,0.248500,13525
170508-12:24:23,48.819390,0.258540,13520
170508-12:25:24,48.813480,0.268230,13526
170508-12:26:25,48.807410,0.277770,13542
170508-12:27:26,48.801420,0.287000,13549
170508-12:28:27,48.795430,0.296370,13546
170508-12:29:28,48.789470,0.305890,13543
170508-12:30:29,48.783560,0.315540,13547
170508-12:31:30,48.777660,0.325500,13546
170508-12:32:31,48.771720,0.335480,13544
170508-12:33:32,48.765650,0.345320,13544
170508-12:34:33,48.759610,0.355040,13549
170508-12:35:34,48.753600,0.364560,13559
170508-12:36:35,48.747630,0.373880,13539
170508-12:37:36,48.741730,0.383300,13533
170508-12:38:37,48.735910,0.392660,13543
170508-12:39:38,48.730230,0.401900,13545
170508-12:40:39,48.724520,0.411000,13545
170508-12:41:40,48.718700,0.420140,13542
170508-12:42:41,48.712780,0.429280,13549
170508-12:43:42,48.706980,0.438520,13540
170508-12:44:43,48.701260,0.448060,13547
170508-12:45:44,48.695570,0.457690,13547
170508-12:46:45,48.689820,0.467380,13542
170508-12:47:46,48.684150,0.477110,13553
170508-12:48:47,48.678300,0.486760,13548
170508-12:49:48,48.672360,0.496360,13545
170508-12:50:49,48.666370,0.506010,13550
170508-12:51:50,48.660270,0.515580,13542
170508-12:52:51,48.654160,0.524990,13528
170508-12:53:52,48.648140,0.534210,13525
170508-12:54:53,48.642080,0.543150,13534
170508-12:55:54,48.636110,0.551760,13527
170508-12:56:55,48.630140,0.560330,13537
170508-12:57:56,48.624230,0.568950,13525
170508-12:58:57,48.618490,0.577400,13546
170508-12:59:58,48.612740,0.585670,13539
170508-13:00:59,48.607190,0.593750,13546
170508-13:02:00,48.601590,0.601860,13552
170508-13:03:01,48.595870,0.610160,13543
170508-13:04:02,48.590130,0.618830,13545
170508-13:05:03,48.584320,0.627790,13544
170508-13:06:04,48.578340,0.636870,13556
170508-13:07:05,48.572240,0.645950,13556
170508-13:08:06,48.566000,0.655100,13531
170508-13:09:07,48.559750,0.664360,13540
170508-13:10:08,48.553600,0.673460,13532
170508-13:11:09,48.547480,0.682250,13528
170508-13:12:10,48.541260,0.690800,13541
170508-13:13:11,48.535220,0.699200,13550
170508-13:14:12,48.529200,0.707730,13546
170508-13:15:13,48.523200,0.716400,13538
170508-13:16:14,48.517210,0.725120,13526
170508-13:17:15,48.511280,0.733840,13539
170508-13:18:16,48.505310,0.742510,13531
170508-13:19:17,48.499350,0.751090,13544
170508-13:20:18,48.493350,0.759760,13542
170508-13:21:19,48.487140,0.768620,13539
170508-13:22:20,48.481110,0.777750,13547
170508-13:23:21,48.475130,0.786810,13551
170508-13:24:22,48.469330,0.795920,13544
170508-13:25:23,48.463630,0.804950,13532
170508-13:26:24,48.458080,0.814090,13544
170508-13:27:25,48.452630,0.822990,13546
170508-13:28:26,48.447090,0.832180,13547
170508-13:29:27,48.441380,0.841770,13551
170508-13:30:28,48.435650,0.851330,13553
170508-13:31:29,48.429850,0.861000,13553
170508-13:32:30,48.424030,0.870860,13549
170508-13:33:31,48.417990,0.880790,13548
170508-13:34:32,48.411770,0.890730,13555
170508-13:35:33,48.405340,0.901000,13566
170508-13:36:34,48.398680,0.911030,13547
170508-13:37:35,48.391770,0.921330,13560
170508-13:38:36,48.384750,0.931590,13568
170508-13:39:37,48.377730,0.941850,13573
170508-13:40:38,48.370660,0.952120,13591
170508-13:41:39,48.363470,0.962210,13589
170508-13:42:39,48.356500,0.972100,13591
170508-13:43:40,48.349580,0.982220,13587
170508-13:44:42,48.342730,0.992510,13587
170508-13:45:43,48.336050,1.002750,13577
170508-13:46:44,48.329300,1.013010,13575
170508-13:47:45,48.322400,1.023300,13581
170508-13:48:46,48.315250,1.033440,13589
170508-13:49:47,48.308080,1.043470,13583
170508-13:50:48,48.301030,1.053540,13575
170508-13:51:49,48.294040,1.063700,13582
170508-13:52:50,48.287030,1.073950,13589
170508-13:53:51,48.280030,1.084250,13579
170508-13:54:52,48.273140,1.094590,13573
170508-13:55:53,48.266180,1.104850,13567
170508-13:56:54,48.259150,1.115010,13561
170508-13:57:55,48.251960,1.125090,13569
170508-13:58:56,48.244800,1.135260,13581
170508-13:59:57,48.237870,1.145620,13582
170508-14:00:58,48.230990,1.155890,13583
170508-14:01:59,48.224100,1.166350,13589
170508-14:03:00,48.217250,1.176830,13584
170508-14:04:01,48.210430,1.187180,13594
170508-14:05:02,48.203710,1.197390,13587
170508-14:06:03,48.197040,1.207430,13586
170508-14:07:04,48.190280,1.217460,13578
170508-14:08:05,48.183510,1.227560,13577
170508-14:09:06,48.176580,1.237790,13576
170508-14:10:07,48.169690,1.247950,13583
170508-14:11:08,48.162900,1.258230,13591
170508-14:12:09,48.156320,1.268520,13598
170508-14:13:10,48.149880,1.278890,13580
170508-14:14:11,48.143380,1.289100,13589
170508-14:15:12,48.136650,1.299570,13597
170508-14:16:13,48.129900,1.310080,13593
170508-14:17:14,48.123040,1.320720,13588
170508-14:18:15,48.116280,1.331520,13574
170508-14:19:16,48.109380,1.342390,13579
170508-14:20:17,48.102430,1.353220,13573
170508-14:21:18,48.095440,1.363980,13578
170508-14:22:19,48.088680,1.374820,13575
170508-14:23:20,48.082000,1.385710,13580
170508-14:24:21,48.075340,1.396600,13582
170508-14:25:22,48.068750,1.407400,13579
170508-14:26:23,48.062210,1.418190,13583
170508-14:27:24,48.055710,1.429060,13577
170508-14:28:25,48.048960,1.439940,13577
170508-14:29:26,48.042280,1.450880,13563
170508-14:30:27,48.035690,1.461670,13543
170508-14:31:28,48.029280,1.472320,13543
170508-14:32:29,48.022990,1.482910,13545
170508-14:33:30,48.016790,1.493340,13541
170508-14:34:31,48.010760,1.503780,13541
170508-14:35:32,48.004730,1.514110,13553
170508-14:36:33,47.998830,1.524450,13564
170508-14:37:34,47.992840,1.534870,13562
170508-14:38:35,47.986390,1.545560,13550
170508-14:39:36,47.979660,1.556560,13575
170508-14:40:37,47.972930,1.567610,13569
170508-14:41:38,47.966170,1.578560,13565
170508-14:42:39,47.959310,1.589420,13561
170508-14:43:40,47.952360,1.600260,13565
170508-14:44:41,47.945350,1.611110,13575
170508-14:45:42,47.938190,1.621950,13567
170508-14:46:43,47.931050,1.632770,13562
170508-14:47:44,47.923940,1.643520,13573
170508-14:48:45,47.916830,1.654490,13579
170508-14:49:46,47.909690,1.665690,13581
170508-14:50:47,47.902780,1.676800,13580
170508-14:51:48,47.895840,1.688070,13586
170508-14:52:49,47.889100,1.699200,13585
170508-14:53:50,47.882240,1.710310,13593
170508-14:54:51,47.875390,1.721320,13592
170508-14:55:52,47.868600,1.732410,13576
170508-14:56:53,47.861730,1.743670,13586
170508-14:57:54,47.854780,1.754820,13583
170508-14:58:55,47.847750,1.765930,13573
170508-14:59:56,47.840790,1.777060,13563
170508-15:00:57,47.833910,1.787960,13563
170508-15:01:58,47.827100,1.798810,13565
170508-15:02:58,47.820520,1.809380,13566
170508-15:04:00,47.813390,1.820370,13560
170508-15:05:01,47.806350,1.831150,13567
170508-15:06:01,47.799380,1.841660,13573
170508-15:07:03,47.792160,1.852630,13575
170508-15:08:04,47.785000,1.863310,13570
170508-15:09:05,47.777800,1.873970,13575
170508-15:10:06,47.770650,1.884620,13573
170508-15:11:07,47.763390,1.895180,13565
170508-15:12:08,47.756130,1.905770,13558
170508-15:13:09,47.748790,1.916370,13558
170508-15:14:10,47.741460,1.927000,13570
170508-15:15:11,47.734030,1.937590,13573
170508-15:16:12,47.726640,1.948180,13572
170508-15:17:13,47.719260,1.958780,13574
170508-15:18:14,47.711870,1.969420,13586
170508-15:19:15,47.704500,1.980200,13578
170508-15:20:16,47.697140,1.991040,13569
170508-15:21:17,47.689730,2.001830,13561
170508-15:22:18,47.682380,2.012640,13549
170508-15:23:19,47.675270,2.023550,13555
170508-15:24:20,47.668120,2.034450,13559
170508-15:25:21,47.660570,2.045250,13559
170508-15:26:22,47.652930,2.056050,13557
170508-15:27:23,47.645300,2.066810,13560
170508-15:28:24,47.637720,2.077550,13562
170508-15:29:25,47.630160,2.088290,13567
170508-15:30:26,47.622670,2.099010,13567
170508-15:31:27,47.615060,2.109770,13571
170508-15:32:28,47.607340,2.120500,13575
170508-15:33:29,47.599650,2.131360,13574
170508-15:34:30,47.592000,2.142230,13571
170508-15:35:31,47.584380,2.153050,13569
170508-15:36:32,47.576730,2.163880,13573
170508-15:37:33,47.569020,2.174620,13573
170508-15:38:34,47.561170,2.185280,13571
170508-15:39:35,47.553280,2.196000,13577
170508-15:40:36,47.545370,2.206840,13568
170508-15:41:37,47.537410,2.217920,13552
170508-15:42:38,47.529630,2.229080,13531
170508-15:43:39,47.522040,2.240340,13528
170508-15:44:40,47.514660,2.251690,13540
170508-15:45:41,47.507420,2.262900,13548
170508-15:46:42,47.500240,2.273950,13539
170508-15:47:43,47.492980,2.284920,13535
170508-15:48:44,47.485760,2.295910,13545
170508-15:49:45,47.478500,2.306840,13551
170508-15:50:46,47.470950,2.317800,13546
