time,latitude,longitude,altitude
161217-04:13:00,53.264004,-177.903399,14374
161217-19:07:00,57.493560,-160.234739,14345
161217-20:07:00,57.655644,-159.215470,14402
161217-21:09:00,57.951733,-157.965421,14431
161217-22:11:00,58.134388,-156.765855,14431
161217-23:09:04,58.179783,-155.489470,14490.8016
161218-00:05:54,58.217530,-154.023863,14523.72
161218-01:07:54,58.104955,-152.708983,14478.6096
161218-02:13:00,58.035393,-151.406751,14489
161218-16:55:27,54.972527,-128.614550,14689.5312
161218-17:01:37,54.911308,-128.446869,14778.5328
161218-18:01:33,54.264933,-127.176008,14922.7032
161218-19:00:31,53.489449,-126.011971,14893.7472
161218-20:00:00,52.708636,-124.786126,14870
161218-21:01:22,51.920032,-123.539223,14939.772
161218-22:00:15,51.236258,-122.388674,14782.8
161218-23:00:13,50.611665,-121.372634,14990.6736
161219-00:00:08,50.113067,-120.390543,15128.748
161219-14:30:52,41.281882,-108.595139,15166.5432
161219-15:00:09,41.220216,-108.304511,15254.6304
161219-16:00:05,41.178239,-107.706673,15305.532
161219-17:00:01,41.062264,-107.002609,15255.5448
161219-18:01:02,40.938602,-106.280306,15277.7952
161219-19:00:56,40.733523,-105.567690,15209.52
161219-20:00:51,40.400576,-104.664938,15271.6992
161219-21:00:49,40.129211,-103.805458,15404.592
161219-22:00:45,40.083518,-102.971475,15210.7392
161219-23:01:44,40.052672,-101.942115,15251.5824
161220-12:45:44,39.252753,-83.630101,15355.5192
161220-13:03:32,39.241774,-83.256822,15339.6696
161220-14:01:00,39.223077,-81.968561,15323
161220-15:10:50,39.276883,-80.461675,15346.68
161220-16:00:27,39.368229,-79.366239,15341.8032
161220-17:00:40,39.488945,-78.013766,15332.6592
161220-18:00:54,39.605724,-76.623733,15349.728
161220-19:00:02,39.779721,-75.232365,15354.6048
161220-20:00:04,39.983073,-73.784399,15356.7384
161220-21:00:32,40.209374,-72.283761,15341.8032
161221-12:12:00,43.385314,-51.898668,15323
161221-13:25:00,43.953860,-50.012863,15292
161221-14:43:00,44.403013,-47.824491,15292
161221-15:57:00,44.714385,-45.540425,15292
161221-17:11:00,44.837801,-43.363278,15262
161221-18:22:00,44.792516,-41.457522,15262
161222-10:11:00,44.211385,-23.655734,15353
161222-11:13:00,44.119619,-22.792857,15353
161222-12:15:00,44.052099,-21.978242,15353
161222-13:17:00,43.990707,-21.224269,15353
161222-14:19:00,43.919617,-20.569675,15384
161222-15:21:00,43.832513,-19.906817,15415
161222-16:23:00,43.688611,-19.244158,15415
161222-17:25:00,43.535994,-18.624909,15384
161223-08:05:52,42.991804,-11.310291,15429.5856
161223-09:00:04,43.024435,-10.823604,15449.7024
161223-10:01:03,43.020676,-10.298294,15446.6544
161223-11:00:59,42.917995,-9.675129,15458.5416
161223-12:00:55,42.744470,-9.079989,15460.6752
161223-13:00:51,42.547886,-8.522023,15448.788
161223-14:00:47,42.279188,-8.011582,15452.7504
161223-15:00:44,42.018103,-7.591595,15465.552
161223-16:18:00,41.711713,-7.096034,15446
161223-17:20:00,41.530497,-6.854276,15415
161224-07:19:47,39.954348,-0.447520,15463.7232
161224-08:00:06,39.651691,-0.141634,15411.6024
161224-09:00:02,39.192457,0.185002,15405.8112
161224-10:01:00,38.800066,0.421436,15376.5504
161224-11:00:56,38.452135,0.621895,15391.7904
161224-12:00:53,38.185942,0.887563,15360.7008
161224-13:00:49,37.990612,1.235453,15371.6736
161224-14:00:45,37.792117,1.509921,15379.5984
161224-15:00:41,37.670414,1.852559,15432.6336
161224-16:00:38,37.547140,2.249403,15410.688
161224-17:02:38,37.366496,2.724666,15399.7152
161225-07:24:00,32.764169,11.585074,15292
161225-08:26:00,32.528885,12.223518,15323
161225-09:03:04,32.446244,12.620362,15375.636
161225-10:20:33,32.336018,13.580443,15348.5088
161225-11:07:04,32.276778,14.241674,15356.7384
161225-12:24:34,32.175756,15.434116,15342.7176
161225-13:00:44,32.112305,16.028310,15362.5296
161225-14:38:00,31.900527,17.637525,15292
161225-15:40:00,31.758268,18.686905,15292
161226-04:48:47,33.228317,32.461171,15162.5808
161226-05:00:09,33.293291,32.682505,15158.6184
161226-06:01:07,33.658879,33.826601,15126.6144
161226-07:00:01,34.052614,34.926154,15169.5912
161226-08:34:05,34.792411,36.684605,15164.7144
161226-09:21:36,35.152849,37.584833,15095.5248
161226-10:00:52,35.450948,38.334732,15140.6352
161226-11:36:59,36.141088,40.233851,15124.7856
161226-12:11:06,36.357592,40.903252,15089.7336
161226-14:00:00,37.072340,42.836876,15140
161227-04:18:00,41.732410,60.994545,15050
161227-05:20:00,41.843203,62.459921,15050
161227-06:22:00,41.943333,63.937101,15080
161227-07:24:00,42.044166,65.420958,15110
161227-08:26:00,42.052619,66.899440,15080
161227-09:28:00,41.991431,68.393441,15050
161227-10:30:00,41.822328,69.818474,14990
161227-11:32:00,41.741866,71.105002,15080
161228-02:28:00,38.835317,87.920930,14990
161228-03:30:00,38.569696,88.910854,15050
161228-04:32:00,38.272153,89.839202,15020
161228-05:34:00,38.137901,90.599602,14960
161228-06:36:00,38.139114,91.458309,14960
161228-07:38:00,38.168164,92.378971,14990
161228-08:40:00,38.178166,93.384605,14990
161228-09:42:00,38.158440,94.426382,14990
161228-10:50:00,38.060064,95.551031,14960
161229-00:42:50,38.929850,111.405386,14990.6736
161229-01:05:34,39.011745,111.919858,14951.6592
161229-02:08:36,39.211511,113.382652,14959.584
161229-03:02:20,39.398571,114.740438,14935.8096
161229-04:00:12,39.663887,116.286838,14977.5672
161229-05:00:09,39.935767,118.050078,14919.6552
161229-06:00:05,40.002394,119.948294,14900.7576
161229-07:00:00,39.925902,121.950111,14870
161229-08:02:00,39.858398,123.944052,14870
161229-22:09:00,42.737225,155.900054,14576
161229-23:11:00,43.022183,158.206665,14547
161230-00:13:00,43.318503,160.303765,14635
161230-01:15:00,43.699149,162.520301,14664
161230-02:17:00,44.130734,164.813176,14693
161230-03:19:00,44.662832,167.267028,14635
161230-04:21:00,45.052834,169.874632,14635
161230-07:01:00,45.472863,175.046681,14722
161230-20:13:00,50.999493,-166.746796,14811
161230-21:15:00,51.264099,-165.461150,14870
161230-22:17:00,51.648643,-164.568205,14900
161230-23:19:00,52.061658,-163.570510,14870
161231-00:21:00,52.659603,-162.450392,14900
161231-01:23:00,53.182736,-161.078351,14870
161231-02:25:00,53.561356,-159.566756,14900
161231-18:14:00,50.173732,-141.305876,15140
161231-19:16:00,49.877449,-140.546111,15110
161231-20:18:00,49.639423,-139.774765,15020
161231-21:20:00,49.327043,-138.921859,14990
161231-22:22:00,48.967133,-138.123368,14990
161231-23:24:00,48.662627,-137.119047,15020
170101-00:26:00,48.337898,-135.941847,15020
170101-01:28:00,47.936749,-134.768648,15050
170101-15:28:36,42.021674,-122.238939,14898.624
170101-16:00:39,41.848475,-121.652352,14820.5952
170101-17:00:36,41.529310,-120.841576,14840.712
170101-18:00:30,41.354536,-119.833154,14930.628
170101-19:00:27,41.149593,-118.869927,14980.6152
170101-20:00:24,41.032258,-117.787733,14929.7136
170101-21:00:19,41.121504,-116.677733,14828.52
170101-22:00:16,41.266787,-115.575524,14719.7064
170101-23:00:12,41.419924,-114.495104,14738.604
170102-00:00:09,41.464846,-113.352163,14706.6
170102-14:18:14,45.823467,-100.187049,14713.6104
170102-15:00:35,46.127613,-99.940650,14687.7024
170102-16:00:31,46.683545,-99.498916,14666.6712
170102-17:00:27,47.301849,-98.856145,14694.7128
170102-18:00:23,47.984889,-98.055769,14660.5752
170102-19:00:20,48.629036,-96.976410,14609.6736
170102-20:00:15,49.123310,-95.590613,14641.6776
170102-21:00:12,49.513291,-94.181993,14616.684
170102-22:00:08,49.817752,-92.775689,14627.6568
170103-13:55:00,52.925854,-71.625355,14547
170103-14:57:00,52.987053,-70.304448,14576
170103-15:59:00,53.192064,-69.064396,14547
170103-17:01:00,53.491767,-67.870936,14547
170103-18:03:00,53.868095,-66.703129,14547
170103-19:05:00,54.339160,-65.439419,14518
170103-20:07:00,54.842591,-64.061608,14518
170104-13:16:00,64.082481,-43.056153,14576
170104-14:18:00,64.664139,-41.611379,14605
170104-15:20:00,65.159097,-40.272693,14576
170104-16:22:00,65.703034,-38.913647,14576
170106-06:57:35,53.762119,21.263679,14570.6592
170106-07:00:41,53.718861,21.276300,14657.5272
170106-08:00:06,52.932709,21.458005,14655.6984
170106-09:00:11,52.195300,21.570900,14581
170106-10:00:07,51.558800,21.591600,14595
170106-11:00:03,51.097000,21.652100,14612
170106-12:00:22,50.754666,21.931084,14521.5864
170106-13:00:19,50.422859,22.241485,14461.5408
170106-14:00:15,50.059326,22.639232,14606.6256
170106-15:00:11,49.700740,23.033345,14514.576
170107-05:49:46,48.148155,28.614062,14524.6344
170107-06:05:51,48.174911,28.747589,14602.6632
170107-07:00:13,48.261800,29.307800,14580
170107-08:00:32,48.345324,29.929908,14579.8032
170107-09:00:28,48.462326,30.499215,14582.5464
170107-10:00:25,48.609428,31.064763,14553.5904
170107-11:00:22,48.738183,31.624809,14579.8032
170107-12:00:25,48.851200,32.144200,14595
170107-13:00:13,48.978508,32.569790,14584.68
170107-14:00:11,49.172947,33.066580,14573.7072
170108-04:57:31,51.457921,44.838882,14774.5704
170108-05:06:49,51.468773,44.985682,14817.5472
170108-06:03:39,51.484349,45.893113,14800.7832
170108-07:06:41,51.474113,46.860587,14785.5432
170108-08:08:42,51.493815,47.777868,14834.616
170108-09:05:32,51.575432,48.672131,14853.8184
170108-10:01:00,51.684752,49.700278,14841
170108-11:00:14,51.769882,50.776770,14786.7624
170108-12:06:00,51.780094,52.119771,14781
170108-13:09:00,51.685642,53.500575,14811
170109-04:08:00,47.184007,70.536052,14781
170109-05:10:00,46.644692,71.487922,14811
170109-06:12:00,46.117062,72.334784,14811
170109-07:14:00,45.599802,73.160246,14870
170109-08:16:00,45.159380,73.926442,14870
170109-09:18:00,44.780414,74.676362,14870
170109-10:20:00,44.434772,75.391693,14841
170109-11:22:00,44.067294,76.189979,14811
170110-03:26:00,39.381066,89.335356,14841
170110-04:28:00,39.332007,90.263096,14841
170110-05:30:00,39.274694,91.313777,14841
170110-06:32:00,39.218861,92.463502,14811
170110-07:34:00,39.171850,93.663504,14811
170110-08:36:00,39.143099,94.911936,14841
170110-09:38:00,39.099022,96.258024,14811
170110-10:40:00,39.036432,97.632821,14811
170110-23:33:00,39.708804,119.170695,14930
170111-00:00:57,39.634842,120.092406,14587.728
170111-01:00:00,39.492369,122.084814,14782.8
170111-02:37:00,39.293737,125.384710,14781
170111-03:39:00,39.307845,127.521356,14752
170111-04:41:00,39.274053,129.838068,14693
170111-05:43:00,39.348687,132.116768,14635
170111-06:33:43,39.435591,133.757024,14665.7568
170111-07:06:44,39.567092,134.936213,14582.5464
170111-08:00:28,39.759481,136.942440,14387.7792
170111-09:46:19,39.730956,140.816348,14916.6072
170111-21:59:00,41.058573,159.294057,14431
170111-23:01:00,40.948326,160.767855,14402
170112-00:03:00,40.726041,161.737849,14431
170112-01:05:00,40.564850,162.555793,14402
170112-02:07:00,40.490604,163.320855,14518
170112-03:09:00,40.500286,164.382625,14635
170112-04:11:00,40.526995,165.531363,14635
170112-05:13:00,40.584885,166.796386,14752
170112-20:40:00,44.379113,176.932108,14402
170112-21:42:00,44.578527,177.158167,14518
170112-22:44:00,44.865076,177.237805,14518
170112-23:46:00,45.313630,177.301649,14518
170113-00:48:00,45.829237,177.445635,14547
170113-01:50:00,46.356053,177.668587,14518
170113-02:52:00,46.860650,177.905231,14518
170113-03:54:00,47.275875,178.228527,14431
170113-04:56:00,47.610893,178.576479,14431
170113-20:54:00,52.159257,179.320435,14402
170113-21:56:00,52.372689,179.570562,14402
170113-22:58:00,52.531024,179.799478,14431
170114-00:00:00,52.660262,179.920404,14402
170114-01:02:00,52.803337,-179.907121,14431
170114-02:04:00,52.926595,-179.743835,14431
170114-03:06:00,53.108415,-179.628006,14402
170114-04:08:00,53.343048,-179.505263,14431
170114-20:47:00,56.258449,-172.266451,14259
170114-21:49:00,56.461517,-171.459932,14288
170114-22:51:00,56.650163,-170.677307,14288
170114-23:53:00,56.864514,-169.857694,14316
170115-00:55:00,57.077529,-169.060300,14316
170115-01:57:00,57.317986,-168.254564,14288
170115-02:59:00,57.641140,-167.502791,14288
170115-03:57:00,57.903800,-166.756850,14259
170115-19:02:22,64.496382,-146.802565,14302.74
170115-20:00:14,64.854470,-144.777096,14319.8088
170115-21:00:10,65.296525,-142.594420,14405.7624
170115-22:01:09,65.731651,-140.143051,14518.5384
170115-23:07:00,66.114379,-137.173661,14402
170116-16:17:00,60.827499,-92.887884,14576
170116-17:19:00,60.088322,-91.003933,14576
170116-18:21:00,59.304700,-89.182760,14547
170116-19:23:00,58.557300,-87.614623,14547
170116-20:25:00,57.881108,-86.123184,14576
170116-21:27:00,57.233184,-84.534403,14576
170117-11:57:58,48.027851,-63.902879,14442.6432
170117-12:00:02,48.014228,-63.859563,14447.52
170117-13:00:00,47.660614,-62.695894,14601.7488
170117-14:00:57,47.281813,-61.529819,14579.8032
170117-15:00:54,46.936859,-60.414201,14682.5208
170117-16:02:55,46.656057,-59.214367,14531.6448
170117-17:00:52,46.480130,-58.225220,14611.8072
170117-18:00:44,46.348750,-57.177426,14575.536
170117-19:00:40,46.269609,-56.033098,14543.532
170117-20:00:36,46.141224,-54.980610,14581.632
170118-11:36:00,49.318902,-42.511448,14489
170118-13:40:00,50.351178,-41.381528,14489
170118-15:44:00,51.426484,-40.482067,14518
170118-17:48:00,52.618312,-39.821782,14518
170119-10:43:48,64.303878,-23.299770,14704.7712
170119-11:00:22,64.486436,-22.704998,14762.6832
170119-12:00:18,65.083825,-20.231625,14675.8152
170120-07:46:16,58.779797,39.732210,14506.6512
170120-08:48:16,57.969186,41.768364,14413.6872
170120-09:39:57,57.284840,43.267049,14383.8168
170120-10:10:58,56.885091,44.020497,14408.8104
170120-11:07:47,56.232512,45.269559,14406.6768
170120-12:14:58,55.665137,46.913259,14571.5736
170120-13:01:28,55.267700,48.085938,14393.5704
